Index,alpha1,alpha2,result,how,sutraNum,sutraEnglish,scVasu
256,ऊ,इ,वि,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,",
257,ऊ,इ,उ इ,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
258,ऊ,ई,वी,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,",
259,ऊ,ई,उ ई,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
260,ऊ,उ,ऊ,सवर्णदीर्घ,6.1.101,"""When a प्रत्यय is removed using the word श्लु, अङ्ग which is not yet duplicated is duplicated. "",
   ","""If an एकार or ओकार is followed by the अकार of ङसिँ or ङस् प्रत्यय,  then both of them combined to form a पूर्वरूप एकादेश."",
   "
261,ऊ,ऊ,ऊ,सवर्णदीर्घ,6.1.101,"""When a प्रत्यय is removed using the word श्लु, अङ्ग which is not yet duplicated is duplicated. "",
   ","""If an एकार or ओकार is followed by the अकार of ङसिँ or ङस् प्रत्यय,  then both of them combined to form a पूर्वरूप एकादेश."",
   "
262,ऊ,ऋ,वृ,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
263,ऊ,ऋ,उ ऋ,प्रकृतिभाव,6.1.128,,
264,ऊ,़,व़्,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
265,ऊ,़,उ ़,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
266,ऊ,ऌ,वॢ,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,",
267,ऊ,ऌ,उ ऌ,प्रकृतिभाव,6.1.128,,
268,ऊ,ए,वे,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
269,ऊ,ए,उ ए,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
270,ऊ,ऐ,वै,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,",
271,ऊ,ऐ,उ ऐ,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
272,ऊ,ओ,वो,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,",
273,ऊ,ओ,उ ओ,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
274,ऊ,औ,वौ,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,",
275,ऊ,औ,उ औ,प्रकृतिभाव,6.1.127,,"According to शाकल्य, In the context of संहिता a पदान्त-इक्-letter, when followed by an असवर्ण अच्-letter undergoes ह्रस्वादेशः and then no other sandhi happens.\n\n,"
276,ऊ,क्,ऊक्,वर्णमेलन,,,
277,ऊ,ख्,ऊख्,वर्णमेलन,,,
278,ऊ,ग्,ऊग्,वर्णमेलन,,,
279,ऊ,घ्,ऊघ्,वर्णमेलन,,,
280,ऊ,ङ्,ऊङ्,वर्णमेलन,,,
281,ऊ,च्,ऊच्,वर्णमेलन,,,
282,ऊ,छ्,ऊच्छ्,तुगागम -> श्चुत्व,6.1.76; 8.4.40,,
283,ऊ,छ्,ऊछ्,पक्षे तुगभावः,,,
284,ऊ,ज्,ऊज्,वर्णमेलन,,,
285,ऊ,झ्,ऊझ्,वर्णमेलन,,,
286,ऊ,ञ्,ऊञ्,वर्णमेलन,,,
287,ऊ,ट्,ऊट्,वर्णमेलन,,,
288,ऊ,ठ्,ऊठ्,वर्णमेलन,,,
289,ऊ,ड्,ऊड्,वर्णमेलन,,,
290,ऊ,ढ्,ऊढ्,वर्णमेलन,,,
291,ऊ,ण्,ऊण्,वर्णमेलन,,,
292,ऊ,त्,ऊत्,वर्णमेलन,,,
293,ऊ,थ्,ऊथ्,वर्णमेलन,,,
294,ऊ,द्,ऊद्,वर्णमेलन,,,
295,ऊ,ध्,ऊध्,वर्णमेलन,,,
296,ऊ,न्,ऊन्,वर्णमेलन,,,
297,ऊ,प्,ऊप्,वर्णमेलन,,,
298,ऊ,फ्,ऊफ्,वर्णमेलन,,,
299,ऊ,ब्,ऊब्,वर्णमेलन,,,
300,ऊ,भ्,ऊभ्,वर्णमेलन,,,
301,ऊ,म्,ऊम्,वर्णमेलन,,,
302,ऊ,य्,ऊय्,वर्णमेलन,,,
303,ऊ,र्,ऊर्,वर्णमेलन,,,
304,ऊ,ल्,ऊल्,वर्णमेलन,,,
305,ऊ,व्,ऊव्,वर्णमेलन,,,
306,ऊ,श्,ऊश्,वर्णमेलन,,,
307,ऊ,ष्,ऊष्,वर्णमेलन,,,
308,ऊ,स्,ऊस्,वर्णमेलन,,,
309,ऊ,ह्,ऊह्,वर्णमेलन,,,
310,ऋ,अ,र,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
311,ऋ,आ,रा,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
312,ऋ,इ,रि,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
313,ऋ,ई,री,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
314,ऋ,उ,रु,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
315,ऋ,ऊ,रू,यण्,6.1.77,"An इक् letter which is followed by a स्वर is converted to a corresponding यण् letter in the context of संहिता. ,","After an oxytoned stem which ends in a light vowel, the genitive ending नाम् has optionally the acute accent.,"
316,ऋ,ऋ,ऋ,ऋत्व,,,
317,ऋ,ऋ,़,सवर्णदीर्घ,6.1.101,"According to शाकल्य, In the context of संहिता a पदान्त-अक्-letter, when followed by a ह्रस्व ऋ/ऌ-letter undergoes ह्रस्वादेशः and then no other sandhi happens."",
   "," ""If an एकार or ओकार is followed by the अकार of ङसिँ or ङस् प्रत्यय,  then both of them combined to form a पूर्वरूप एकादेश."",
   "
318,ऋ,ऋ,ऋ ऋ,प्रकृतिभाव,6.1.128,"""According to शाकल्य, In the context of संहिता a पदान्त-अक्-letter, when followed by a ह्रस्व ऋ/ऌ-letter undergoes ह्रस्वादेशः and then no other sandhi happens."",
   ",
